PipelineResultId,PipelineName,ResultType,EntityId,EntityType,Score,Label,DetailsJson,GeneratedAt
3005,SocialMediaDriver,Prediction,531.0,SocialMediaPost,0.016414,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3006,SocialMediaDriver,Prediction,532.0,SocialMediaPost,0.045202,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3007,SocialMediaDriver,Prediction,533.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3008,SocialMediaDriver,Prediction,534.0,SocialMediaPost,0.008823,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3009,SocialMediaDriver,Prediction,535.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Health"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3010,SocialMediaDriver,Prediction,536.0,SocialMediaPost,0.005282,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3011,SocialMediaDriver,Prediction,537.0,SocialMediaPost,0.016956,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3012,SocialMediaDriver,Prediction,538.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3013,SocialMediaDriver,Prediction,539.0,SocialMediaPost,0.006174,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3014,SocialMediaDriver,Prediction,540.0,SocialMediaPost,0.00039,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3015,SocialMediaDriver,Prediction,541.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Reintegration"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3016,SocialMediaDriver,Prediction,542.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3017,SocialMediaDriver,Prediction,543.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Health"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3018,SocialMediaDriver,Prediction,544.0,SocialMediaPost,0.003677,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3019,SocialMediaDriver,Prediction,545.0,SocialMediaPost,0.01219,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3020,SocialMediaDriver,Prediction,546.0,SocialMediaPost,0.024841,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3021,SocialMediaDriver,Prediction,547.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3022,SocialMediaDriver,Prediction,548.0,SocialMediaPost,0.001732,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3023,SocialMediaDriver,Prediction,549.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3024,SocialMediaDriver,Prediction,550.0,SocialMediaPost,0.000844,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3025,SocialMediaDriver,Prediction,551.0,SocialMediaPost,0.00122,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3026,SocialMediaDriver,Prediction,552.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Health"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3027,SocialMediaDriver,Prediction,553.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3028,SocialMediaDriver,Prediction,554.0,SocialMediaPost,0.023,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3029,SocialMediaDriver,Prediction,555.0,SocialMediaPost,0.001037,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Reintegration"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3030,SocialMediaDriver,Prediction,556.0,SocialMediaPost,0.008625,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3031,SocialMediaDriver,Prediction,557.0,SocialMediaPost,0.011143,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3032,SocialMediaDriver,Prediction,558.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3033,SocialMediaDriver,Prediction,559.0,SocialMediaPost,0.001611,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Reintegration"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3034,SocialMediaDriver,Prediction,560.0,SocialMediaPost,0.000254,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3035,SocialMediaDriver,Prediction,561.0,SocialMediaPost,0.00801,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3036,SocialMediaDriver,Prediction,562.0,SocialMediaPost,0.000337,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3037,SocialMediaDriver,Prediction,563.0,SocialMediaPost,0.138486,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3038,SocialMediaDriver,Prediction,564.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3039,SocialMediaDriver,Prediction,565.0,SocialMediaPost,0.003488,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3040,SocialMediaDriver,Prediction,566.0,SocialMediaPost,0.0066,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3041,SocialMediaDriver,Prediction,567.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3042,SocialMediaDriver,Prediction,568.0,SocialMediaPost,0.036593,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3043,SocialMediaDriver,Prediction,569.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""DonorImpact"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3044,SocialMediaDriver,Prediction,570.0,SocialMediaPost,0.001162,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3045,SocialMediaDriver,Prediction,571.0,SocialMediaPost,0.005155,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3046,SocialMediaDriver,Prediction,572.0,SocialMediaPost,0.088934,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3047,SocialMediaDriver,Prediction,573.0,SocialMediaPost,0.000258,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3048,SocialMediaDriver,Prediction,574.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3049,SocialMediaDriver,Prediction,575.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""EventRecap"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3050,SocialMediaDriver,Prediction,576.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3051,SocialMediaDriver,Prediction,577.0,SocialMediaPost,0.003074,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3052,SocialMediaDriver,Prediction,578.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3053,SocialMediaDriver,Prediction,579.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3054,SocialMediaDriver,Prediction,580.0,SocialMediaPost,0.070215,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3055,SocialMediaDriver,Prediction,581.0,SocialMediaPost,0.032195,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Gratitude"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3056,SocialMediaDriver,Prediction,582.0,SocialMediaPost,0.024565,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3057,SocialMediaDriver,Prediction,583.0,SocialMediaPost,0.002251,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Health"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3058,SocialMediaDriver,Prediction,584.0,SocialMediaPost,0.01754,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3059,SocialMediaDriver,Prediction,585.0,SocialMediaPost,0.034405,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3060,SocialMediaDriver,Prediction,586.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Health"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3061,SocialMediaDriver,Prediction,587.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Gratitude"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3062,SocialMediaDriver,Prediction,588.0,SocialMediaPost,0.016911,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Gratitude"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3063,SocialMediaDriver,Prediction,589.0,SocialMediaPost,0.003637,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3064,SocialMediaDriver,Prediction,590.0,SocialMediaPost,0.00094,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3065,SocialMediaDriver,Prediction,591.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3066,SocialMediaDriver,Prediction,592.0,SocialMediaPost,0.045418,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3067,SocialMediaDriver,Prediction,593.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3068,SocialMediaDriver,Prediction,594.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3069,SocialMediaDriver,Prediction,595.0,SocialMediaPost,0.001363,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3070,SocialMediaDriver,Prediction,596.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3071,SocialMediaDriver,Prediction,597.0,SocialMediaPost,0.020905,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3072,SocialMediaDriver,Prediction,598.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Reintegration"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3073,SocialMediaDriver,Prediction,599.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""EventRecap"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3074,SocialMediaDriver,Prediction,600.0,SocialMediaPost,0.001788,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3075,SocialMediaDriver,Prediction,601.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3076,SocialMediaDriver,Prediction,602.0,SocialMediaPost,0.003076,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3077,SocialMediaDriver,Prediction,603.0,SocialMediaPost,0.010304,LowDriver,"{""platform"": ""WhatsApp"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3078,SocialMediaDriver,Prediction,604.0,SocialMediaPost,0.001752,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""DonorImpact"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3079,SocialMediaDriver,Prediction,605.0,SocialMediaPost,0.085608,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3080,SocialMediaDriver,Prediction,606.0,SocialMediaPost,0.000851,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3081,SocialMediaDriver,Prediction,607.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3082,SocialMediaDriver,Prediction,608.0,SocialMediaPost,0.007743,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3083,SocialMediaDriver,Prediction,609.0,SocialMediaPost,0.012803,LowDriver,"{""platform"": ""YouTube"", ""content_topic"": ""Gratitude"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3084,SocialMediaDriver,Prediction,610.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""EventRecap"", ""post_type"": ""EventPromotion""}",2026-04-10 05:54:36.541000
3085,SocialMediaDriver,Prediction,611.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3086,SocialMediaDriver,Prediction,612.0,SocialMediaPost,0.01006,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3087,SocialMediaDriver,Prediction,613.0,SocialMediaPost,0.001202,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""EventRecap"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3088,SocialMediaDriver,Prediction,614.0,SocialMediaPost,0.029449,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3089,SocialMediaDriver,Prediction,615.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""CampaignLaunch"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3090,SocialMediaDriver,Prediction,616.0,SocialMediaPost,0.012372,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""DonorImpact"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3091,SocialMediaDriver,Prediction,617.0,SocialMediaPost,0.000631,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""Education"", ""post_type"": ""FundraisingAppeal""}",2026-04-10 05:54:36.541000
3092,SocialMediaDriver,Prediction,618.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""EventRecap"", ""post_type"": ""EducationalContent""}",2026-04-10 05:54:36.541000
3093,SocialMediaDriver,Prediction,619.0,SocialMediaPost,0.005565,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""Gratitude"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3094,SocialMediaDriver,Prediction,620.0,SocialMediaPost,0.005326,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""Reintegration"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3095,SocialMediaDriver,Prediction,621.0,SocialMediaPost,0.001334,LowDriver,"{""platform"": ""Twitter"", ""content_topic"": ""Education"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3096,SocialMediaDriver,Prediction,622.0,SocialMediaPost,0.007015,LowDriver,"{""platform"": ""Instagram"", ""content_topic"": ""EventRecap"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
3097,SocialMediaDriver,Prediction,623.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""SafehouseLife"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3098,SocialMediaDriver,Prediction,624.0,SocialMediaPost,0.0,LowDriver,"{""platform"": ""Facebook"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ThankYou""}",2026-04-10 05:54:36.541000
3099,SocialMediaDriver,Prediction,625.0,SocialMediaPost,0.09657,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3100,SocialMediaDriver,Prediction,626.0,SocialMediaPost,0.00267,LowDriver,"{""platform"": ""LinkedIn"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""ImpactStory""}",2026-04-10 05:54:36.541000
3101,SocialMediaDriver,Prediction,627.0,SocialMediaPost,0.007907,LowDriver,"{""platform"": ""TikTok"", ""content_topic"": ""AwarenessRaising"", ""post_type"": ""Campaign""}",2026-04-10 05:54:36.541000
